Gene.symbol,logFC,P.Value
RAB8B,0.173227214,0.077315922
DGCR5,-0.08792025,0.07731935
,0.091999714,0.077352177
PCMTD2,-0.1289705,0.077375266
TSPY26P,-0.084043086,0.077385081
,0.2919628,0.07739382
,0.2919628,0.07739382
,0.2919628,0.07739382
,0.2919628,0.07739382
,0.2919628,0.07739382
,0.2919628,0.07739382
,0.2919628,0.07739382
,0.2919628,0.07739382
,0.112556586,0.077410549
,-0.084864593,0.077419161
OR6M1,0.167180607,0.077419732
CELSR1,-0.149384786,0.077423017
,0.179022486,0.077427048
SLC25A35,-0.139764636,0.077475769
GAGE10///GAGE12D///GAGE8///GAGE12F///GAGE2A///GAGE12H///GAGE12E///GAGE12B///GAGE12C///GAGE2D///GAGE12J///GAGE12G///GAGE13///GAGE2B///GAGE2E///GAGE12I///GAGE7///GAGE6///GAGE5///GAGE4///GAGE3///GAGE2C///GAGE1,0.286468343,0.077489139
PSMC2,-0.118075393,0.077501478
,0.118616957,0.077502594
C6orf226,-0.102034236,0.077506683
BEND2,0.116841657,0.077532713
,0.270883357,0.077606991
MAPK12,-0.140124371,0.077689433
,0.177474993,0.077707005
MRGPRE,-0.129837664,0.077785587
SLC6A14,0.128479971,0.077833259
KIF15,0.135629386,0.077838079
,0.172394171,0.077848837
DHCR7,-0.172022079,0.077884862
,0.121092914,0.077887518
CCNG2,-0.097091379,0.077922543
PKD1L1,0.137027129,0.077923361
,0.131426314,0.077940244
PCNX3,-0.082701564,0.077993858
ERBB4,-0.267008314,0.07803552
TMEM186,-0.113931907,0.078038251
,0.159375121,0.078083727
CNFN,-0.105875943,0.078088394
ST20-MTHFS///MTHFS,-0.223270686,0.078098296
,0.241237829,0.078113302
,0.241237829,0.078113302
,0.241237829,0.078113302
LINC00680-GUSBP4///LOC100133050///GUSBP9///GUSBP1///GUSBP3///GUSBP2///SMA5///SMA4///GUSBP3///SMA5///SMA4,0.166389857,0.078115099
HOXD11,-0.149497357,0.078123904
,0.357291286,0.078155026
ZNF268,-0.112233207,0.078181906
KLF7,0.143049336,0.078208654
,0.122880286,0.078224004
KIF5C,0.129865479,0.078236487
DHPS,-0.150504057,0.078269013
,0.343072479,0.078278985
SLCO6A1,0.080695021,0.078308991
,0.198524786,0.078312862
TMEM128,-0.111745379,0.078317757
,0.254285636,0.078330283
SLC16A1,-0.2414038,0.078334014
NAT8L,-0.155080386,0.078357372
HAPLN4,-0.119112336,0.07840005
ZBTB39,0.086341471,0.078409964
CIC,-0.0811312,0.078442288
SNHG12///SNORA16A///SNORA61///SNORA44///SNHG12,0.189736929,0.078443157
FBXO6,0.0998177,0.078460699
,0.131169457,0.07847285
KLHDC9,-0.131635071,0.078505359
C11orf1,-0.180122564,0.078512285
CCR8,0.1940047,0.07851956
LBP,-0.33693595,0.078527917
DPYSL2,0.132262807,0.078542335
,0.143231671,0.078553004
,0.781372529,0.078590243
,0.781372529,0.078590243
,0.781372529,0.078590243
,0.781372529,0.078590243
,0.781372529,0.078590243
PDZK1P1///PDZK1,-0.258239157,0.078619041
,0.147919357,0.078647929
PTCD2,-0.102387593,0.078674902
PORCN,-0.139543686,0.078678277
,0.083028657,0.078723049
,0.157961357,0.078787722
ZNF208,-0.210470079,0.078797057
USE1,-0.159083079,0.078829027
HMX3,-0.092376757,0.078833224
CILP2,-0.102138386,0.078867952
DYNC1I2,-0.125388343,0.078885547
ERO1B,-0.172219443,0.078888463
CFHR1,0.296802,0.078911122
,0.144652214,0.078917911
UGT3A1,-0.2887736,0.07904781
,0.355072829,0.079054823
OSGEP,0.113139886,0.079058085
,0.222423236,0.079070783
,0.214563971,0.079080654
SPACA9,-0.102834836,0.07908947
,-0.105774171,0.079095706
VNN3,0.102805064,0.079126138
TPSB2///TPSD1///TPSAB1,0.266311543,0.079126244
HEPHL1,0.143012986,0.079145685
,0.186256221,0.079146894
MARCH4,0.150981664,0.07919919
TIMM17A,-0.129519593,0.079216431
IKZF5,-0.172983443,0.079238766
KMT2E,0.167467643,0.079306794
LAP3,0.140648907,0.079315799
CCDC58,-0.148392993,0.079396643
,0.161221514,0.079399909
GRB7,-0.148911,0.079551034
TEX11,0.116728164,0.079593531
HSD11B1,0.138779236,0.079598033
,0.113151536,0.079603346
FGFR4,-0.190745993,0.07961124
DLG1,-0.164521964,0.079646183
RNU6-501P,0.102310743,0.07968577
RNF144B,0.275029786,0.079686796
,0.105372564,0.079687209
OAZ1,-0.070125357,0.0796879
,-0.122809457,0.079748227
KCNK4,0.099630664,0.079779484
KIF3B,-0.127627821,0.079824993
,-0.244055329,0.079852994
,0.178176336,0.079860999
,0.209259943,0.079870693
ADGB,0.105959893,0.079875521
C1RL-AS1,0.103129993,0.0798918
PNPLA4,-0.2534431,0.079904737
SMAD5,-0.150895236,0.079938968
,0.091089271,0.079957068
STK16,-0.165682729,0.079959244
,-0.097854771,0.079994871
ADRA2C,0.186289743,0.080042723
CTRB2///CTRB1,-0.104241857,0.080080542
,-0.1431602,0.080087385
GAGE10///GAGE12D///GAGE8///GAGE12F///GAGE2A///GAGE12H///GAGE12E///GAGE12C///GAGE12J///GAGE12G///GAGE13///GAGE2E///GAGE6///GAGE2C,0.615744971,0.08010087
RAB26,-0.080668343,0.080153359
,0.135517129,0.080158524
EEF2KMT,-0.092553293,0.080168172
TRIM72,-0.140420536,0.080177468
RAB7B,0.090799057,0.080201833
LOC728323///FBXO25,-0.230451807,0.080212388
PREX2,0.173872679,0.080228079
PPM1E,-0.13344695,0.080231586
ANXA2P2,0.192103114,0.080242251
TOR1AIP1,-0.117272579,0.080275735
UNKL,0.083852129,0.080294306
OR52N5,0.207444707,0.080310794
MYEF2,-0.16860825,0.080312588
RASL12,-0.114297679,0.080318341
,0.128588007,0.080351472
GLYR1,-0.159637971,0.08037481
,0.164352,0.080375863
PARVA,-0.12798405,0.080379721
ZFP36L1,0.102266786,0.080398737
CYP24A1,-0.558198193,0.080406241
,-0.158714171,0.08042643
ARRDC3,-0.171440143,0.080461049
IL17RC,-0.126462071,0.080466806
,0.105098593,0.080468817
GAB1,-0.140352257,0.080492921
TRIM64C///TRIM64B///TRIM64EP,0.252273764,0.080495889
TRIM64C///TRIM64B///TRIM64EP,0.252273764,0.080495889
NME4,-0.119478407,0.08049686
SPPL2C,-0.105381636,0.080509478
,0.436543336,0.080516582
,-0.132517071,0.080523167
ENTPD5,-0.364501971,0.080525679
C2orf42,-0.17106975,0.080557713
,-0.103587929,0.080578071
TPSB2///TPSD1///TPSAB1,0.2506745,0.080586828
MCM4,-0.142662921,0.080595736
FBL,0.124808829,0.08061303
RASEF,-0.145749764,0.080614737
DNM1P46///DNM1P46,0.175320821,0.080619871
ENPP6,-0.495354071,0.080628923
,0.113931514,0.080656352
ZBTB25,0.153210314,0.08070901
FAM53C,-0.095177514,0.080729861
,0.197018786,0.080762433
SPINK9,0.152174414,0.080811227
REPIN1,-0.0910653,0.080866784
SNAP25,0.154035693,0.080874449
ANKRD20A11P,0.132734407,0.080889503
ZNF578,-0.198012671,0.080891198
FAAP24///FAAP24,0.096363936,0.08090159
TMEM236,0.137505393,0.080907783
TMEM236,0.137505393,0.080907783
ESRRG,-0.216619371,0.080939134
ALDH1B1,-0.307270029,0.080944058
PRUNE2,-0.217122364,0.080947212
HOXD9,-0.148025893,0.080957012
,0.1863057,0.080959588
,0.206869229,0.081017269
ARVCF,-0.102068614,0.081021751
,0.175525879,0.081047659
VIL1,-0.325202421,0.08108154
ZNF169,0.1127922,0.081128244
CDC25C,0.142657471,0.081150064
SGSM2,-0.081720736,0.081152213
C7orf57,-0.094959729,0.081155182
NES,0.121074557,0.081180643
BAMBI,-0.154235243,0.081191377
PLGLA///PLGLB1///PLGLB2///PLG,-0.497471214,0.081205748
C3,0.536529679,0.081215112
BOD1L2,-0.077074543,0.081246494
,0.109145764,0.081267513
,0.174911807,0.081272806
RNA45S5///RNA28S5,-0.052473143,0.081273257
SYNJ2BP-COX16///COX16,-0.1243415,0.081278786
HDAC9,0.180771679,0.081282756
CLUAP1,-0.167059457,0.081302804
MKLN1,-0.141857107,0.081309776
EFCAB6,-0.102256779,0.081361194
WDR81,-0.120691093,0.081385217
,0.08713705,0.081414829
,0.113570193,0.081422837
,0.15908525,0.081459382
REC114,0.081031407,0.081538117
ABHD6///ABHD6,-0.292535057,0.081582415
,-0.158570143,0.081585737
C5orf46,0.0985482,0.081590749
,0.270433357,0.081594761
,0.121960157,0.081661208
,-0.096942607,0.081674037
MTBP,0.117208671,0.081679888
,0.144910829,0.081682446
C16orf70,-0.13739385,0.081704698
NFE2L1,-0.130315679,0.081722827
,0.099975314,0.081837205
LMF1,-0.151378721,0.081851387
RPS15A,0.077407643,0.081911073
,-0.213099486,0.081932088
OSTN,0.163516671,0.081934178
MTIF3,-0.097055243,0.081954601
,-0.128597736,0.081978555
,0.421571964,0.081990504
GOLT1B,-0.199599336,0.082032645
,0.118823357,0.082044159
GSC,-0.095188757,0.082081265
PDPK1,-0.124515214,0.082110438
,-0.173324307,0.0821211
TLE3,0.085769029,0.08212462
ULBP1,-0.120101179,0.082146361
,0.060161179,0.082178142
EPHB4,0.111492564,0.082186529
,0.134013357,0.082217603
ZFP37,-0.149831193,0.082237604
E2F1,-0.101125471,0.082255286
NAT8,-0.43058675,0.0822597
,0.203157986,0.082270448
KIT,-0.23861045,0.082277897
,-0.169762286,0.082281745
PIGK,-0.204511129,0.082309954
,0.248550836,0.08231328
LYAR,0.161147957,0.082323184
FAM74A6///FAM74A4///FAM74A1,0.333802986,0.082324265
WDR45B,-0.133886936,0.08232583
WEE2-AS1,0.168917279,0.082343606
OR10K2,0.18894265,0.082362173
ZNF488,-0.130104779,0.082374703
C12orf29,-0.207554629,0.08237963
SEC13,-0.144653064,0.082380066
GPR21,0.171735171,0.082424785
CRHBP,-0.436154186,0.082463805
PDIA6,-0.13428625,0.082504116
RMDN3,-0.125704743,0.082513879
,0.115353529,0.082526721
PRSS12,-0.151480779,0.0825347
AIMP1,-0.133969093,0.082597387
SLC22A18AS,-0.2163223,0.08260097
SIGLECL1,0.152153779,0.082601438
SPZ1,0.137649136,0.082629223
BRWD1,-0.138610543,0.082722784
NACA,0.070153857,0.082760894
,-0.135093486,0.082787187
,0.43468935,0.082814953
FGD4,-0.1324887,0.082825557
,0.133531614,0.082827774
C1QTNF8,-0.095934136,0.082850113
TMIGD2,0.117792129,0.082853622
TMEM115,-0.175484771,0.082896483
YRDC,-0.103717071,0.082921372
KCNE4,0.196098107,0.082933517
,-0.114353614,0.082936811
KDM4B,-0.09049825,0.082950737
,0.160081807,0.082957036
TSSC1,-0.136123857,0.082961265
POLR3B,-0.138470686,0.082978166
UBL4A,-0.137250179,0.082982609
ANKRD61,0.161614171,0.083024476
,0.279106371,0.083046693
RPS6KL1,-0.0819778,0.083081136
,0.164661671,0.083107809
PP7080///PP7080,-0.2697255,0.083127305
,-0.160326421,0.083127737
FRYL,0.162289879,0.083163876
MRPL34,-0.147765793,0.083171141
GFPT1,-0.139638493,0.083194727
SH2D4A,-0.20588665,0.083217249
TCTEX1D1,0.127749714,0.083237514
,0.279996564,0.083289056
C4orf45,0.108037857,0.08332884
PDPK1,-0.087695029,0.083330363
SLC1A5,-0.196255543,0.083338381
,0.154745893,0.083347625
,0.137694386,0.083396127
HLA-DQB1,0.561662757,0.083421293
LRRC28,-0.190651257,0.08342323
,0.072721857,0.08343941
BACH1,0.127281321,0.083442821
MESP1,-0.096758629,0.083513152
TAS2R8,0.222174864,0.08351649
,-0.1533566,0.083527247
,0.23544515,0.083571487
,0.176764321,0.083578403
SIX5,-0.082631793,0.083595735
,-0.054114843,0.083595846
FGF4,-0.087884621,0.083609696
,0.076566564,0.083627139
EVI5L,-0.117835557,0.083646563
SNORD115-40,-0.1368081,0.08367757
CATSPER3,-0.095716393,0.083699465
METTL8,-0.115040121,0.083706758
MIB2,-0.087845586,0.083707478
TACR2,-0.116693664,0.083711543
,-0.124656893,0.083722445
CPXCR1,0.117410164,0.083727915
ZNF697,-0.116235271,0.083759752
KCNA7,-0.109748993,0.0837811
RASGRP3,0.177669514,0.083785327
,-0.125370529,0.083796653
ATMIN,-0.09770845,0.083852913
IGF2BP3,0.127711086,0.083886791
CIDEB,-0.174061593,0.083934089
LEP,-0.116947929,0.083936907
,-0.090292279,0.083943267
SLC25A10,-0.333091071,0.083974629
,0.055699907,0.083988282
GCLM,-0.23902255,0.084040072
RXFP2,0.179930614,0.0840431
CFAP161,0.15083215,0.084044695
OR2J3,0.565577464,0.084058086
C17orf75,-0.206423157,0.084072115
RNASE1,0.128063286,0.08409138
DEFB105B///DEFB105A,0.412304221,0.084102428
DEFB105B///DEFB105A,0.412304221,0.084102428
SEC62,-0.170322507,0.084161121
,0.201887993,0.084168873
CMTM2,0.10017015,0.084253811
CBARP,-0.112686014,0.084276285
,0.204914171,0.084320715
,0.108721914,0.084327919
,0.1491867,0.084338242
GPR34,0.305221114,0.084340038
,0.155513993,0.08434566
CCT6A,-0.143552386,0.084355482
,0.163446164,0.084481257
C11orf74,-0.157052793,0.084486755
PDK1,0.332247764,0.084491601
TM4SF5,-0.236743171,0.084528736
ECHDC2,-0.144527464,0.084553405
,0.13290195,0.084553697
LOC100421561///FAM133CP///FAM133DP///FAM133B,0.106458143,0.084555398
CUL5,-0.192829307,0.084557598
SH3YL1,-0.200004093,0.084561568
TCAF1,0.273417207,0.084583743
AAK1,-0.147256071,0.084617057
,0.117980307,0.084623261
,0.132071793,0.084624962
CARS,0.091272264,0.08464098
PF4V1,0.106015786,0.084657886
KDM7A,0.196379871,0.08465867
FMO4,-0.411570114,0.084673395
ZNF277,-0.206261607,0.084679931
C16orf74,0.102236714,0.084689134
,0.106290679,0.084704276
LINC00518,0.160147443,0.084714627
,0.313098079,0.084733633
,0.130066136,0.084777969
,0.074996386,0.084825444
SLC47A2,-0.339412179,0.084864222
ZNF850,0.105849836,0.08494256
,0.2064742,0.084954123
,0.219511557,0.085001952
,0.146374157,0.085027892
,0.102252029,0.085052047
SHCBP1,0.184747307,0.085137098
CTSF,-0.125595493,0.085140201
SNX21,-0.0845263,0.085180324
RP2,0.170131079,0.08518684
KCNS3,0.216927464,0.085238205
OR2G2,0.243385871,0.085245922
,0.143338964,0.085266253
SNX32,-0.102544736,0.085283463
DPH6,-0.155393629,0.085311824
PLEKHA8,-0.116199179,0.085324296
LINC00116,-0.122765236,0.085465694
,-0.2096675,0.085515168
SUPV3L1,-0.143922007,0.085560836
,0.095132657,0.085566404
LOC100134822///LINC00266-1///PCMTD2,0.264948971,0.085577357
NTN1,-0.088694829,0.08558516
RNF181,-0.09116115,0.085598233
KLHL21,-0.126305207,0.085600993
CDH9,-0.354039329,0.085616513
STOX1,-0.231193514,0.085630566
,0.2266225,0.085640635
NACA2,-0.086172193,0.085663292
GTF2H5,-0.123472979,0.08567061
,0.230036671,0.085676486
SH2D3A,-0.109255871,0.085685226
,0.204156129,0.085791434
,-0.064597736,0.085856752
TRIM21,0.173010179,0.085871306
FBXO21,-0.195702407,0.085933311
,0.118426136,0.085936629
PLCB3,0.076752714,0.085953574
,0.224616086,0.086000028
C1orf194,0.139627471,0.086017287
ACE2,-0.416270714,0.086047829
FHDC1,0.153738214,0.086071279
LRRC75A-AS1,-0.2971344,0.086082971
CAMK2G,-0.170189329,0.086092096
GRK6,0.107360636,0.086093196
CFAP46,-0.088700186,0.086125305
,0.087916521,0.086180044
ERP27,-0.169950579,0.086199548
EPHA3,0.184947621,0.086200941
SUGP1,-0.074623243,0.086255876
BMPR1A,-0.166816979,0.086262342
ID2,-0.153122943,0.086280412
PIP5K1C,0.082264671,0.086289482
COPE,-0.117984964,0.086320489
ZNF382,-0.237924836,0.086329214
,-0.099006414,0.086343342
,0.197814157,0.08634721
CCDC83,0.103403793,0.086357472
LRRFIP1,0.248459093,0.086443666
,0.285551129,0.086454405
,-0.117881579,0.086471511
,0.108924593,0.086475794
LRRC40,-0.200428129,0.086481386
FARSA,-0.09645595,0.086492836
,0.143480693,0.086498026
,0.114947221,0.086527471
,-0.19863145,0.086536563
BCL11B,0.126063071,0.086560572
CES1,0.252335864,0.08658303
LINC00680-GUSBP4///LOC100133050///GUSBP9///GUSBP1///GUSBP3///GUSBP2///SMA5///SMA4///GUSBP3///SMA5///SMA4,0.163744329,0.08659136
DDX25,-0.148758979,0.086639427
TSPAN4,0.109321693,0.086649669
MYL12B///MYL12A,-0.129426857,0.086656402
,0.148682879,0.086667325
SLC39A3,-0.066260586,0.086686096
PEPD,-0.288103786,0.086746271
CENPC,0.161563279,0.086752838
IRF7,0.099299579,0.086815341
LOC100130876,0.432677429,0.086851733
TINAG,-0.529335429,0.086867216
,0.216976629,0.086878263
TRAPPC3,-0.102418943,0.086879093
GDF6,-0.1420052,0.086900499
,0.147256064,0.086916011
DPPA3P2,0.190553929,0.086926599
AGPS,-0.196008921,0.086936343
DNM3,0.197066814,0.086954169
LOC100131506,-0.1025371,0.087020564
SCAMP3,-0.092684207,0.087047492
,0.244943771,0.087050644
RRP1B,0.125498264,0.087072478
,0.133364421,0.087078919
MFN1,-0.149921407,0.087089812
ALOX15,0.129196014,0.087096073
,0.129906371,0.087097243
DVL3,-0.116717779,0.08714162
RTCB,-0.165054264,0.087212163
SLC9A3R1,-0.248348093,0.087227329
CACNA1H,-0.1678479,0.087250411
SNORD51,0.1258099,0.087265705
VIP,0.108126793,0.08728402
PLTP,0.391126143,0.087284439
,-0.3212505,0.087292583
AGL,-0.219504214,0.087353535
ZNF154,0.1089491,0.087384146
CRISP1,0.21910585,0.087391521
LAMA4,0.218732021,0.08741112
,-0.152863836,0.087419569
,-0.368814607,0.087429801
THPO,-0.182149064,0.087497621
ZBTB49,0.097937286,0.087504139
HOXC13,-0.088431493,0.087508114
DNAJC11,-0.164686307,0.087518428
RFK,-0.108666157,0.08752761
RPLP1,0.124103143,0.087546211
TSPOAP1,-0.082560114,0.087560523
NALCN,0.1641423,0.087570391
SUMF1,-0.076185443,0.08760883
,-0.169140243,0.087617217
,0.118619793,0.087643439
TMEM94,-0.093549721,0.087690561
,0.136120393,0.087719472
C2orf54,-0.233248764,0.087802585
MIR429,-0.093547793,0.087804362
PTAR1,-0.135828621,0.0878456
,0.206156236,0.087887212
RENBP,-0.24935875,0.087891947
HS1BP3,-0.119535786,0.08789582
TSLP,0.1123466,0.087956734
C4orf33,-0.234777736,0.087978845
WDR6,-0.088969336,0.088025213
ARHGAP23,-0.137015364,0.088036791
AIFM1,-0.216142307,0.088040212
LYG2,0.1368121,0.088052971
ACTR3C,-0.154849136,0.088073577
,0.247439971,0.088076779
GPR87,0.1079959,0.088096814
STARD9,0.106481029,0.088114622
,0.1282461,0.088130262
,0.135521586,0.088132321
,0.223601357,0.088140415
PPIAL4C///PPIAL4A///PPIAL4G///PPIA,-0.0658725,0.088174777
MIDN,-0.112344964,0.088317767
,-0.171354421,0.088327258
NCEH1,-0.149440336,0.088340064
EIF4E3,0.1438119,0.088358074
DEFB109P1B///DEFB109P1,0.44916765,0.088370272
PAK3,0.157924193,0.088422037
SENP3-EIF4A1///SENP3,-0.096583907,0.088460268
,0.101640043,0.088463675
BHLHB9///BHLHB9,-0.118978893,0.088493781
E2F5,-0.158439971,0.088495455
SYDE2,-0.194380971,0.088522941
TIRAP,-0.087355729,0.088551062
,0.111458314,0.088577311
WFS1,-0.182818693,0.088594448
,0.140863736,0.088625019
DOCK6,0.128768143,0.088629391
VCX3B///VCY1B///VCX3A///VCX2///VCX///VCY,-0.098885629,0.088660251
,-0.322477743,0.088668201
LCMT2,-0.122132,0.08867959
SFI1,0.069327379,0.088773988
STAG3L5P-PVRIG2P-PILRB///STAG3L2///STAG3L3///STAG3L1,0.102828593,0.088791261
,0.1119064,0.088810936
SYNGR3,-0.094839371,0.08881206
,0.25836315,0.088866826
ADCY9,-0.14902555,0.088871636
CDCA2,0.131885564,0.088887741
C9orf152,0.091875371,0.088891222
FAP,0.2844189,0.088936156
SUSD1,0.173948314,0.088937433
,0.210099364,0.088939033
,0.088655236,0.088949405
USP53,-0.181717871,0.088976711
MCCC1,-0.190731507,0.088987065
UBE2D2,0.090182186,0.08905642
KIAA0196,-0.162095957,0.089056766
GGPS1,-0.150457664,0.089071141
OLIG1,-0.082169314,0.089105306
,0.217680171,0.089117806
,0.217680171,0.089117806
MTO1,-0.132546379,0.089119235
ARHGEF10,0.108076607,0.089127325
,0.114085979,0.089134004
MDC1,0.117176971,0.089160144
MDC1,0.117176971,0.089160144
SCARF2,-0.101702643,0.089179937
CREBL2,0.133409571,0.089197174
AP1AR,-0.150135707,0.089206893
ELAC2,-0.112437043,0.089224498
TULP2,0.079357571,0.089232187
,0.14212875,0.089250876
CCDC144CP///CCDC144NL///CCDC144B///CCDC144A,0.328754993,0.089286501
,-0.151694636,0.089305549
,0.208439629,0.08931856
CARD14,-0.097538757,0.089352327
,0.174098164,0.089403356
SGSM1,-0.101270214,0.089418057
,0.090549779,0.089418717
,0.203885307,0.089430924
P4HB,-0.123898993,0.089476882
,0.236364,0.089476899
WNT3A,-0.091403714,0.089481283
,0.235312543,0.089507799
PHTF1,0.142774957,0.089518503
NUGGC,-0.252140386,0.089519464
TRPV6,-0.138318157,0.089534838
,-0.251200514,0.08957541
PLCG2,0.066723,0.0895817
FNBP4,0.12017965,0.089594948
MX1,0.267467379,0.089687643
RIMKLA,-0.115410621,0.089694654
ZFP64,-0.099813943,0.089695208
DNAH12,0.137244671,0.08973631
COQ8A,-0.267005193,0.089737056
DNAL4,-0.119943093,0.08977517
TPCN1,-0.189122193,0.089776889
DENND5B,-0.181696207,0.0898009
ZC2HC1B,0.160170379,0.089837742
HBQ1,-0.094544071,0.089843925
EVA1A,-0.209844793,0.089861924
EPOR,-0.109771757,0.08986218
,0.076981429,0.089874041
MESDC2,0.121498214,0.089915353
SH3RF3,0.108630886,0.089929467
NTNG1,-0.210577443,0.089972486
,0.150490129,0.089976068
,0.187704443,0.089993284
CCDC181,-0.123978093,0.090007601
DEPTOR,-0.1626742,0.090032952
SIGMAR1,-0.122506121,0.090053417
C6orf25,0.133989707,0.090098536
,0.249318886,0.090109201
AFG3L1P,0.064775057,0.090110613
LOC729461///FAM230B///FAM230C,0.224026593,0.090193436
CLPB,-0.116132629,0.090202657
,0.196531486,0.090233805
PRAM1,0.092064886,0.090242954
GADD45G,-0.17329915,0.09027219
ACOT2,-0.233741114,0.090273627
LOC100287728///ZNF75D///ZNF75D,0.280226,0.090286754
LOC100287728///ZNF75D///ZNF75D,0.280226,0.090286754
GABRA1,0.148710857,0.090301973
,0.121473286,0.090302366
IMMT,-0.100934307,0.090353807
OR7A17,0.258791079,0.090406057
ZSCAN26,-0.1798519,0.090427738
WDR49,0.1390803,0.0904569
MAP1LC3A,-0.115856929,0.090464729
ZNF208,-0.147274893,0.090477353
TMEM183B///TMEM183A,-0.077542707,0.090479992
DNHD1,0.100482979,0.090506815
,0.113273371,0.090529042
ARMCX6,-0.19792355,0.090546689
PICALM,-0.107399929,0.090551849
GGT6,-0.266932986,0.090593839
PDPN,0.155114179,0.090600402
JOSD1,0.179302914,0.090612457
MELK,0.198040821,0.090632315
HMG20B,-0.1117498,0.090653927
CLDN11,0.238316807,0.090660166
HRK,-0.093590736,0.090665262
MUC15,-0.404139564,0.090693434
FAM189A1,-0.113628179,0.090698426
ALG13,-0.188339421,0.090744291
,0.127597436,0.090751405
PARP3,-0.121734879,0.090758975
MRPL10,-0.103283614,0.09076867
TNK1///TNK1,-0.091942193,0.090796113
BTN1A1,0.111162843,0.090799059
ANKS4B,-0.397865057,0.090809988
,-0.176490164,0.090818746
TAS2R45,0.171601957,0.090825168
DGAT2L6,0.09403905,0.090858859
MRPL49,-0.195364379,0.090883556
HEXDC,-0.075408779,0.090891271
TMEM212,0.283363671,0.090895143
PRLR,-0.441457029,0.090917337
GLI3,-0.18646305,0.090942251
SPDL1,-0.185223157,0.090979995
,0.238343936,0.090982379
MRPL43,-0.110804743,0.090985894
PLEKHM3,0.121538629,0.091003384
PROKR2,0.109619614,0.091010152
,0.10441355,0.09103157
GRIA3,-0.273947621,0.091104828
,0.133244929,0.091108935
PRMT6,-0.184032771,0.091120465
,0.178681714,0.091157015
STAG3L5P-PVRIG2P-PILRB///STAG3L2///STAG3L3///STAG3L1///STAG3,0.094621557,0.091214966
WDR91,-0.120088757,0.091231258
,0.133436664,0.091239788
HGD,-0.2391462,0.091272093
HGD,-0.2391462,0.091272093
ALG9,-0.117015414,0.091285035
GPN2,-0.088685571,0.091296239
SNORD115-33,-0.252069157,0.091305231
ESR1,0.107393314,0.091342092
PDE8B,0.324157486,0.091348273
NCCRP1,-0.147050243,0.091372226
CHTOP,0.08565015,0.091373605
ACOT9,0.1738572,0.091379986
FCN3,-0.401652521,0.091394755
WDR35,-0.155313271,0.091463347
MIR98,0.097581964,0.091468115
,0.192260057,0.091469476
,0.139963043,0.091495418
,0.305737079,0.09151584
CFAP54,0.178522886,0.091533924
NOL7,-0.121557464,0.091590348
DCXR,-0.349714364,0.091591401
ANKRD30BP3,0.107453807,0.091608796
ZNF205,-0.074311771,0.091654584
GOLGA8M///GOLGA8K///GOLGA8T///GOLGA8J///GOLGA8IP///ULK4P1///CHRFAM7A,0.150764407,0.091661296
,0.13157445,0.091666106
,-0.074589364,0.091673048
ENO4,0.104184564,0.091688016
SLC13A1,-0.501468464,0.091688576
,-0.090373829,0.091725596
,-0.07172235,0.091726802
LOC100128233,0.103814486,0.091730025
,0.208460964,0.091812627
OR4A47,0.233921014,0.091829815
PRKAR1A,-0.071353571,0.091833754
YIPF4,-0.197282493,0.091915874
SSTR3,0.089260107,0.09193083
,0.108542057,0.091950515
,-0.127568614,0.091977099
,0.154755936,0.092001887
SPATA18,-0.174874414,0.092002127
TBCD,-0.094196064,0.092005271
,0.17198805,0.092018011
,0.132904507,0.092068908
ERICH1,0.139045414,0.092078607
DPY19L3,-0.143344971,0.092093126
DDB1,-0.106108464,0.092102481
FAM86JP///FAM86HP///FAM86DP///FAM86B2///FAM86FP///FAM86C2P///FAM86B3P///EEF2KMT///FAM86B1///FAM86C1,-0.087090714,0.092149649
,-0.130333957,0.092154643
,0.232428236,0.092159703
ANKRD39,-0.106235171,0.092165448
ZFAND1,-0.192442543,0.092177664
PUS10,-0.193170357,0.092182665
LRRC37A11P,-0.141879557,0.092183599
C14orf37,-0.138362964,0.092188915
RIMS2,0.15832225,0.092193964
HOXA1,0.113368564,0.092197932
ASUN,-0.134696086,0.092215501
,0.08357,0.092267046
,0.130225671,0.09229302
USH1C,-0.305338529,0.0923277
SNORD115-34,-0.090248243,0.092347005
,0.225046157,0.092349761
HBS1L,-0.139819043,0.092354869
RBM14,0.133117757,0.092363081
,0.095987321,0.092405452
,0.125651921,0.092412489
TPI1P2,-0.0878801,0.092479732
MYBBP1A,-0.101802186,0.092486155
LOC642648,-0.0994123,0.092510581
COG8///PDF,-0.087635821,0.092526959
MCF2L2,0.120960029,0.09253453
GABRA3,0.214034636,0.092581097
DLGAP1-AS1,0.177330014,0.092600264
CENPN,-0.2087962,0.092617071
SRSF6,-0.104224043,0.092631917
ANAPC1,-0.131755093,0.092651835
SLC25A20,-0.235734107,0.092661729
C12orf40,0.150758886,0.09266842
POLR3E,-0.091080764,0.092713261
ATP5G2,-0.107525629,0.092713353
THOC7,-0.12811175,0.092714609
,0.109429114,0.092727159
SPATA17,-0.155781443,0.092846829
,0.121816321,0.092878751
,0.136426629,0.092896461
LINC00680-GUSBP4///LOC100133050///GUSBP9///GUSBP1///GUSBP3///GUSBP2///SMA5///SMA4///GUSBP3///SMA5///SMA4,0.161017329,0.09291563
,-0.09082995,0.092931381
MIR196A1,0.147004329,0.092932297
SNORD45A,-0.200905429,0.092971083
